,car_id,pp_brand_id,pp_genre_id,pp_brand_name,left_behind,left_front
0,415558,45,649,斯巴鲁,,
1,453285,45,646,斯巴鲁,15052857d50dd991,150532578078d4a1
2,463889,45,650,斯巴鲁,15059633b1dee831,15057033921aad51
3,466475,45,646,斯巴鲁,150680c44852d5d1,150638c440c10661
4,473464,45,646,斯巴鲁,15066801f9f09321,15069801f40db4a1
5,495734,45,646,斯巴鲁,150687c1ea24c9f1,150676c1aaa3a5e1
6,488766,45,650,斯巴鲁,150675d6c3a345f1,150685d6de70d1d1
7,501343,45,646,斯巴鲁,15064048b912d4e1,15061448b3367181
8,384153,45,648,斯巴鲁,1507828819c7beb1,150754875adff0c1
9,406638,45,646,斯巴鲁,1507437f1f5b4101,1507167f3fc88bc1
10,466622,45,646,斯巴鲁,150741bd7001c0b1,150738bd789e39b1
11,494811,45,267,斯巴鲁,1507145e3e4dcae1,1507445e208c93c1
12,538898,45,646,斯巴鲁,1507917046759c91,150792704092f8b1
13,501677,45,646,斯巴鲁,1508370975bef2c1,15085909719d1bb1
14,357670,45,646,斯巴鲁,1508243c2fc163d1,1508203b28a04e51
15,640106,45,646,斯巴鲁,150923c3670e7e81,150999c350bb5821
16,544101,45,648,斯巴鲁,150985d8061eaa31,150971d7fee6d581
17,667250,45,646,斯巴鲁,15099808e28ed981,150914087a728161
18,620317,45,646,斯巴鲁,15097548f6de3261,15091348ec022811
19,668705,45,646,斯巴鲁,15099779a3ae9071,150971799fceaac1
20,445153,45,267,斯巴鲁,151018376322aff1,15102137235a06c1
21,669185,45,646,斯巴鲁,150964702984e691,1509647024a2ef41
22,678120,45,267,斯巴鲁,151010aab3d8ad51,151089aa9a806a51
23,685167,45,267,斯巴鲁,15109455bb75ea91,1510865598be9ff1
24,642722,45,267,斯巴鲁,151010d474065691,151079d46fb11f01
25,681562,45,267,斯巴鲁,15103796e866a851,15105596e2481c41
26,682625,45,646,斯巴鲁,1510618e3e17d2d1,1510338df9ab28b1
27,703492,45,646,斯巴鲁,15116704314b0541,1511300466808051
28,719826,45,267,斯巴鲁,1601610170c40961,160156016ba9d0b1
29,720680,45,646,斯巴鲁,1601638212f2ed41,16011481d249eba1
30,738896,45,646,斯巴鲁,16047314ab8cfcd1,16049514719a2951
31,738375,45,650,斯巴鲁,1604692a40902c71,1604272a4d1cb811
32,215673,45,646,斯巴鲁,160572604a647991,1605166032e420f1
33,745778,45,646,斯巴鲁,1605860a75a80fd1,1605470a6b7a60a1
34,744982,45,646,斯巴鲁,160522052ff0a551,16059404f87a6801
35,747859,45,267,斯巴鲁,160587fb3ed468e1,160517fb37c56111
36,748309,45,646,斯巴鲁,1605417758ebd941,1605877753d3a1e1
37,715445,45,646,斯巴鲁,1605872e0a96d9c1,1605832e03d5a861
38,749725,45,646,斯巴鲁,16068934e4eb6a31,16068934ff8cce21
39,751263,45,649,斯巴鲁,160760e1b2a3dc41,160777e19d450b21
40,755989,45,646,斯巴鲁,160846eb7732e961,160857eb75a5c711
41,764570,45,646,斯巴鲁,1610539d96460611,1610409c5f4da0c1
42,776698,45,267,斯巴鲁,161158b4504f47b1,161186b434515d21
43,784387,45,646,斯巴鲁,1612685680955581,16126056a09feaf1
44,789704,45,646,斯巴鲁,170181613b87d061,1701256136c99201
45,530666,45,646,斯巴鲁,1702196e2f191a51,1702176e2510e061
46,797791,45,646,斯巴鲁,17028021dd1eb291,17029721f4f34371
47,799812,45,646,斯巴鲁,170397844ebe4301,170311842e5f7021
48,802279,45,646,斯巴鲁,1703759918b90571,170327990af30981
49,803354,45,649,斯巴鲁,17045957cfe02f71,17044657d127df21
50,803636,45,646,斯巴鲁,17044420cd744081,17043820ebe558a1
51,789099,45,646,斯巴鲁,1704173388b8af81,1704563369a56b61
52,807878,45,646,斯巴鲁,170550fcaa4451d1,170593fc954e5d41
53,812133,45,650,斯巴鲁,1705484dee501281,1705184dd67785e1
54,813592,45,646,斯巴鲁,1706878e645427a1,1706488e467637b1
