,car_id,pp_brand_id,pp_genre_id,pp_brand_name,left_behind,left_front
0,399501,21,143,起亚,15034847f9068ed1,1503855a1626e2f1
1,71821,21,139,起亚,,
2,318192,21,140,起亚,150417575ac71c01,150495573d7dab01
3,414607,21,139,起亚,,
4,425175,21,140,起亚,,150417862c9cf351
5,429299,21,140,起亚,150465b099c841e1,150422b0d53a4601
6,420620,21,138,起亚,150457c8cf284551,150459c921250331
7,432175,21,144,起亚,15044971ad1a03c1,150498717096bff1
8,410102,21,139,起亚,150415a6c4ba9f61,150439a7fe06af31
9,429847,21,143,起亚,150481e24e3ceed1,150416e1ef6be711
10,217962,21,139,起亚,150437ec52cad291,150419ec78f15d31
11,336353,21,143,起亚,150469080a56d601,15044207709905d1
12,426407,21,2503,起亚,150445291a04cde1,1504242861b93cb1
13,428389,21,140,起亚,15048347690d1fb1,15048646d7aeec91
14,217578,21,143,起亚,1504265471934e81,150420542c49e3a1
15,426561,21,149,起亚,1504827f2315f8c1,1504657f90c22e91
16,419208,21,138,起亚,150472aa0a2379c1,150430a9d1568481
17,414624,21,143,起亚,150412bbb45d2a51,150413bb81db9e81
18,437245,21,142,起亚,150466e0408396c1,150449df1591a5f1
19,434142,21,140,起亚,150493fa3c93c721,150417fa7f57c3b1
20,403242,21,141,起亚,150461541314e9f1,15045455392e7841
21,430169,21,140,起亚,1504226dc99d41a1,1504796d8fa883e1
22,439156,21,139,起亚,15043090c4212a51,150453909600e871
23,437402,21,141,起亚,150483b59ca0a6c1,150426b528744381
24,431167,21,138,起亚,150436b14ed5cfc1,150470b11c53dad1
25,320773,21,1333,起亚,150427bd0a77bb81,150487bd3f26b9f1
26,434508,21,143,起亚,150429f928b03921,150496f96473a4d1
27,426984,21,143,起亚,150479393b28f771,15046938f99bf2d1
28,437470,21,140,起亚,15041046f8b86951,15044946c8f0f851
29,435834,21,143,起亚,1504764d1f63df61,1504844cf9562671
30,86336,21,143,起亚,15047440f9acec01,15048740dd890a61
31,415034,21,141,起亚,1504265ff94554e1,1504475fca789b41
32,415482,21,143,起亚,150421e548dbadd1,150488e56b21a8e1
33,298481,21,141,起亚,1504841401bd9611,15044713b430c2b1
34,427192,21,140,起亚,1504633dfee78fe1,1504253e30c37581
35,415872,21,139,起亚,15045761c11e8e51,1504866222108a31
36,315083,21,144,起亚,1504419e8e7b9c61,1504579eec5731f1
37,441326,21,141,起亚,150435a0f23a5c31,150478a0d1625aa1
38,432022,21,138,起亚,150426b6e70c2861,150443b71d5ee1e1
39,431827,21,1333,起亚,150428da7bd4b111,150469da62e5b3f1
40,428830,21,140,起亚,150459f2eaea1211,150417e731bfdcb1
41,413465,21,141,起亚,150427f8724bfea1,150440f81c257d21
42,431338,21,140,起亚,15052417385fada1,150598170f013911
43,148906,21,141,起亚,1505552aa2a47461,1505502aeb2c3571
44,414316,21,138,起亚,1505704170a24d81,150583410d47ef31
45,230083,21,140,起亚,150574c8e5c84c31,150552c8cab6eeb1
46,437912,21,138,起亚,15055528359d96f1,150585282a3eb731
47,449035,21,140,起亚,1505771aba8b9b01,1505751a6ebb8bd1
48,403418,21,1333,起亚,15054821e98b8fa1,15051421c02d0961
49,412675,21,141,起亚,15058635b51d68b1,150516358d708c31
50,430413,21,138,起亚,15052494fa206881,15054294eecb8301
51,450800,21,138,起亚,15058859cd7f9c71,150593599f8c15b1
52,446896,21,141,起亚,150573bce4794fc1,150535bcae857181
53,449462,21,139,起亚,1505131b74daa711,1505111b4edc3681
54,450323,21,143,起亚,1505141704178871,15058717139aace1
55,407784,21,140,起亚,1505575bc9312211,1505725bc0dab721
56,442115,21,140,起亚,1505895c0a7e2e71,1505265c3259cb71
57,441869,21,1333,起亚,150582e6d35fbb61,150556e6a5cc9181
58,426795,21,139,起亚,1505526cc9b476c1,1505506c90c205d1
59,436718,21,139,起亚,15052992ce421441,15053191b2c5c621
60,448691,21,143,起亚,150536b67c4cc851,150514b66d9fe7f1
61,411841,21,140,起亚,150578fcab8bfe81,150546fc87727f01
62,411323,21,144,起亚,150570fe14642781,150563fdab096341
63,210993,21,143,起亚,15055862fc39b391,15059662f04471e1
64,458767,21,144,起亚,150554b67414e2a1,150558b66a1e3861
65,423718,21,149,起亚,15058593529eac31,1505799349d2ac81
66,462893,21,141,起亚,150569a1f231f221,150538a1adbb94c1
67,449277,21,141,起亚,150581b401241e51,150598b3dbabfb01
68,461334,21,139,起亚,150558e0845f3b21,150556e068a47ce1
69,461146,21,141,起亚,150572f1812e6f81,150535f15f3b5c41
70,465512,21,141,起亚,1505378d86253351,1505418d4c0f6b41
71,458959,21,138,起亚,150587de6b976f91,150579de9dd2da21
72,342232,21,138,起亚,1505541270a6a721,150569125b4abc91
73,464708,21,141,起亚,15057361e10039a1,150591617977ad31
74,456982,21,143,起亚,1505699b4f95e001,1505479b09b50041
75,450279,21,140,起亚,150574aa43b98d31,150519aa24358ec1
76,421578,21,139,起亚,150555bf4a982ce1,150578bf3d8fe8a1
77,468118,21,140,起亚,15059027d16fc4c1,150548270e79b651
78,464606,21,141,起亚,1505822d96837fa1,1505952d5e9798d1
79,451255,21,139,起亚,1505933349defe61,150568376ea7c6d1
80,381956,21,143,起亚,1505813b1d9979a1,1505113b187a4001
81,469703,21,141,起亚,15053393e09613d1,15051793dad75d41
82,351219,21,143,起亚,150555394a10ef71,15051339753d3101
83,464086,21,1333,起亚,15059743ea846081,15053843c0b14371
84,448957,21,138,起亚,1505514c6e63a3f1,1505674c642beff1
85,350724,21,139,起亚,1505699c39b20b21,1505189b7966a4e1
86,441059,21,141,起亚,150642e2f06079d1,150634e3647d6301
87,459725,21,144,起亚,150641e90fd9fbb1,150626e8b59c6161
88,478562,21,148,起亚,1506227db2d20381,1506117d8ce35871
89,437805,21,139,起亚,160456a62618d721,160475a607b72de1
90,479811,21,1333,起亚,150699490780f031,150662488b778321
91,431535,21,140,起亚,1512663edd014631,1512473e4b4f1bc1
92,480454,21,139,起亚,1506988e32c8e221,1506228e2ae81e11
93,307659,21,141,起亚,150642c3b144a881,150626bd8367d941
94,465896,21,140,起亚,150635f4003cdbd1,150656f3d1bdc691
95,425360,21,148,起亚,1506821562492a61,15069914efd57391
96,480082,21,141,起亚,1506432bc036b611,1506412bc035d4c1
97,422624,21,141,起亚,1506535c1428bd81,1506595bf0e434a1
98,464474,21,139,起亚,15069195601720a1,15067895fe0ea761
99,480188,21,140,起亚,150672b632e4dca1,150678b6145670a1
100,478308,21,138,起亚,150617cb3cd9e3b1,150675cb25e9c581
101,455767,21,149,起亚,150697f8f6b359d1,150659f82b8121d1
102,490978,21,141,起亚,1506868b70100b21,1506948b68a0a5c1
103,488417,21,142,起亚,1506303cbb07d911,1506913accd7ec41
104,428271,21,139,起亚,150661c656809561,150636c632478021
105,428535,21,138,起亚,150617f73eb78f71,150622f7219f7601
106,473126,21,138,起亚,150645ec4c7d4f81,150610ec0a9b3a21
107,493028,21,140,起亚,150673f693a8ef91,150696f68bb8a491
108,421593,21,139,起亚,150634eaa5211581,150624ea521418a1
109,466996,21,142,起亚,1506731a0b58c2f1,15066519fec72301
110,212775,21,143,起亚,150693533e353f71,150631535eb29511
111,125635,21,137,起亚,1506336196292301,15069461ba7a0911
112,468712,21,141,起亚,1506192b1dd45401,1506222af5d9e6f1
113,493211,21,144,起亚,150643401fe5fbc1,1506873fb6624211
114,475507,21,140,起亚,1506387fc01220f1,1506118013be5751
115,314904,21,138,起亚,1506968947be12c1,15067689bd50a231
116,441171,21,149,起亚,150624a46b659831,150641a445bf3841
117,491798,21,140,起亚,150676b69d23b001,150666b67002f541
118,482043,21,140,起亚,150619f46b2d62f1,150656f44adfed81
119,492738,21,144,起亚,150679be2e3e79c1,150628be286ff221
120,477475,21,138,起亚,150697fcd0e67c01,150668fccf071b71
121,485490,21,144,起亚,150654530a37ef91,15069252fc5afa31
122,441854,21,141,起亚,1506822f25e04f91,1506892f08386fc1
123,501469,21,140,起亚,15063581b848f421,150630819161b021
124,132348,21,143,起亚,150653c79b642e11,150647c792eaa581
125,178670,21,142,起亚,150667f4d90b1571,150670f489ca1db1
126,502023,21,141,起亚,150666b765571be1,150666b7ac8b6f91
127,472327,21,143,起亚,150678dc0b885381,150639dbe2a759b1
128,478797,21,138,起亚,15066216917357d1,15061916844d68d1
129,506881,21,146,起亚,15068318afbe1991,1506761881b862a1
130,467634,21,140,起亚,150610197e894c21,150683196f338681
131,495993,21,2559,起亚,15067431d56b7ec1,15064731a55987d1
132,483945,21,143,起亚,15061102fba47761,15062302b247de11
133,494077,21,140,起亚,1506966c85245271,1506386c39f3e3b1
134,480137,21,140,起亚,1506528c2a0231f1,1506418c05d31621
135,513065,21,139,起亚,1506402c33d03e01,1506722be28ff311
136,462310,21,139,起亚,150723b495ce2e11,150766b468679151
137,514456,21,138,起亚,150744885d37c2f1,15077885a6ebe991
138,495360,21,138,起亚,150733c2b8303191,150799c294ac69c1
139,473290,21,2503,起亚,150741189c908d71,1507991922202201
140,515910,21,139,起亚,1507200d17e2be91,1507190ceae3a661
141,193473,21,140,起亚,1507613606ef83d1,15078535d73f4571
142,509604,21,140,起亚,15079642ac4f2541,1507634281d2ee01
143,500470,21,2559,起亚,1507314ccee7d671,1507204cab20aa21
144,517279,21,140,起亚,1507685cf63cc2b1,1507905cc3408751
145,505073,21,140,起亚,15075679778bbc51,1507946cbf30f6d1
146,518220,21,141,起亚,1507924723854821,15073846efb4be81
147,319123,21,143,起亚,150766c21e21b341,150720c0fd461d71
148,467774,21,143,起亚,1507621f710b84b1,1507911f69a692e1
149,201067,21,141,起亚,1507409a7276ab31,1507129a57f3fe21
150,201067,21,141,起亚,,
151,160696,21,141,起亚,150769a1778280e1,150799a21cdecc51
152,317530,21,139,起亚,150724cae88ca041,150774cacc2a9c11
153,481190,21,1333,起亚,150798cdadcccee1,150717cd8521c491
154,519640,21,138,起亚,150770fb4b5af051,150750fbaea426c1
155,521691,21,1341,起亚,1507852d5aa52631,1507252d19d1ab11
156,527634,21,1333,起亚,150730425baaf691,150798422eba9cc1
157,500485,21,141,起亚,150742293879a951,150720291d3d9711
158,284810,21,140,起亚,150756682f443591,1507466716c52381
159,526137,21,141,起亚,1507476f32937e91,1507106f66987be1
160,507957,21,144,起亚,15076780d55196c1,15072180ada31f51
161,529167,21,140,起亚,1507778e5c9630a1,1507138e29d79e41
162,472783,21,139,起亚,150780c36defe301,150719c35ad172d1
163,531742,21,137,起亚,150760c59b01d3e1,150710c5820c9c61
164,398033,21,143,起亚,,
165,501957,21,138,起亚,150743212088b761,15074720d644b871
166,530230,21,137,起亚,150712b19d150f51,150763b234ae5831
167,516353,21,139,起亚,15076110cb0a17a1,15074710b14cba81
168,517923,21,1333,起亚,150718b1da9e63d1,150723b1e1c072d1
169,535584,21,139,起亚,1507520c76bd50f1,1507560c710f2381
170,521684,21,141,起亚,15072153e49ae321,1507195429affd31
171,486915,21,141,起亚,15076968a18f3711,15072668669c6a11
172,469042,21,148,起亚,1507147e766ce991,1507257e5f9b5d81
173,516491,21,144,起亚,15078683f79bd581,15072483b33730d1
174,440579,21,139,起亚,15078993b03a0441,1507809397c44e91
175,530926,21,20039,起亚,150795bfeaa20c71,150718c07068d481
176,529040,21,144,起亚,150773e1033c0601,150799e119557571
177,502445,21,144,起亚,150773182b224dd1,150782182444f491
178,524443,21,143,起亚,15077110d74d83f1,15071410b06ee3b1
179,535515,21,140,起亚,150756653c83c731,15071464fbdfa5b1
180,518828,21,139,起亚,1507267d2893a961,1507137d225dfe61
181,524509,21,140,起亚,1507989d4b0fbed1,1507789d815972d1
182,537453,21,140,起亚,150787aeada3b231,150786ae80482ae1
183,524572,21,142,起亚,1507262a7c5e4c71,1507642a7f998ad1
184,506578,21,139,起亚,1507752afd3f1321,1507572ae9f2e281
185,539321,21,144,起亚,150762a0b18faad1,150731a0aed2d9f1
186,541303,21,144,起亚,150793be2c600571,150777be26e56ec1
187,528048,21,138,起亚,150744bfe51b5731,150778bf4cab55f1
188,532539,21,140,起亚,,
189,136463,21,139,起亚,1507256fe88c3591,1507807603699541
190,542717,21,141,起亚,1507608bd4279f01,1507558bf00424c1
191,198462,21,141,起亚,1507866898bc1c51,1507886889a78f91
192,543427,21,1333,起亚,1507678a56755c51,1507908a4b138441
193,513271,21,139,起亚,150745a038bafaa1,150740a028a8ce01
194,530834,21,140,起亚,150770a5fea139e1,150764a5de54d5f1
195,541964,21,139,起亚,150743192f291871,1507911922991951
196,503761,21,143,起亚,15077902089e2201,1507750202b53611
197,543429,21,141,起亚,15071582bbec9561,150710829e166c31
198,545125,21,139,起亚,150796156288a221,1507931548815cc1
199,508299,21,141,起亚,150725daf9ae85e1,150781dace4c02a1
200,546530,21,138,起亚,150728efe7744291,150739efbd6f0081
201,533202,21,142,起亚,15079221821c4711,15075221764cf221
202,556157,21,138,起亚,15072924f837d6e1,15077324e77e9f31
203,482755,21,143,起亚,1507452e37410881,1507572e1f582fa1
204,550175,21,141,起亚,1507995f1b54f901,1507875f05e2e341
205,468231,21,138,起亚,1508509b1d81d131,1508949b014deca1
206,557990,21,141,起亚,150842c08d6f9e01,150872c0878e3cb1
207,475758,21,1333,起亚,,
208,538685,21,139,起亚,1508640daf469b01,1508740e1d8fd871
209,551908,21,143,起亚,1508745caea5a1b1,1508745d62f18081
