,car_id,pp_brand_id,pp_genre_id,pp_brand_name,left_behind,left_front
0,424373,26,246,С©МъБъ,1504962ee6b32191,1504442e1b868031
1,406649,26,190,С©МъБъ,1504517443304b91,15044373b88763e1
2,426229,26,186,С©МъБъ,15041780f4da0221,15046180ac7a5421
3,374860,26,2571,С©МъБъ,15046585d18c9531,1504688568f13b01
4,428411,26,190,С©МъБъ,15046889cbbd94a1,1504948936a03981
5,411194,26,190,С©МъБъ,,
6,231902,26,190,С©МъБъ,15042195efcab991,150482958e347561
7,414535,26,2573,С©МъБъ,150444bb130e7421,150449bae1dd69a1
8,426418,26,2573,С©МъБъ,150437ba525c0e31,150479ba01b421f1
9,424869,26,190,С©МъБъ,15049611346c4921,1504291292c9f911
10,427461,26,186,С©МъБъ,1504375b1f3779e1,1504155b5f22f601
11,421897,26,2571,С©МъБъ,150452b9f8d23a21,150451b99ca355d1
12,437217,26,2571,С©МъБъ,150423d53201d941,150422cbd757ce31
13,430104,26,2573,С©МъБъ,150473da282bc0c1,150499da07614d01
14,429674,26,189,С©МъБъ,15043322f20a22c1,15044422c8eb0421
15,292823,26,2571,С©МъБъ,150461606fc88bb1,15046760b94f3a91
16,423166,26,2534,С©МъБъ,150427649c9ac921,15044264c435c8f1
17,424546,26,190,С©МъБъ,150480afa0e604b1,150469af6971be11
18,392006,26,190,С©МъБъ,150494912fe549d1,15048290fd61a9d1
19,411614,26,2573,С©МъБъ,150451c8fcd09081,150480c8bf837641
20,424362,26,2571,С©МъБъ,150479f8cf40e3e1,150410f8a1905bf1
21,254892,26,2573,С©МъБъ,15047963820998c1,1504806303c4fc81
22,414638,26,190,С©МъБъ,,
23,440682,26,2571,С©МъБъ,,
24,438215,26,189,С©МъБъ,150420bdf69e5c61,150466bda465dae1
25,374703,26,2573,С©МъБъ,15048194bbcbfd41,15045194a3b72f41
26,270562,26,186,С©МъБъ,150467e8039eecf1,150471e8458287b1
27,215921,26,2571,С©МъБъ,150424fe601173f1,150445fe18e1b141
28,430677,26,186,С©МъБъ,15044465423cf271,1504776520b1b241
29,429692,26,2573,С©МъБъ,150476e331bb45b1,150461d748b822b1
30,231230,26,2573,С©МъБъ,150445d9b2805cf1,150469d9485dad11
31,440982,26,190,С©МъБъ,150491ea58d9c6f1,150426ea4a107f01
32,426888,26,190,С©МъБъ,150580f7eb03af01,150540f60002e781
33,221703,26,2571,С©МъБъ,150526cffdb79301,150543cf8de24ab1
34,437500,26,2573,С©МъБъ,1505552aade27d01,15058629f99f97b1
35,434631,26,2571,С©МъБъ,15059885b53db101,150566866b5ac801
36,245740,26,2571,С©МъБъ,15056867a3b040d1,1505936756bd1081
37,414147,26,2571,С©МъБъ,15054788efb005c1,1505718946acb8d1
38,437381,26,2571,С©МъБъ,1505433fd9dda141,15059440411e73e1
39,227828,26,189,С©МъБъ,1505955d226d7711,1505265cf74fd241
40,300576,26,2571,С©МъБъ,150536fd72c9c801,150544fd6e281211
41,429220,26,190,С©МъБъ,1505165ff855dba1,1505705f86225711
42,454290,26,2571,С©МъБъ,15055060b84e6231,15053661392d7b71
43,40139,26,190,С©МъБъ,,
44,440136,26,2571,С©МъБъ,150537b4f20cd811,150524b4d6408a81
45,233199,26,2571,С©МъБъ,150549cdb967b2b1,150545cd50e0c141
46,391169,26,2534,С©МъБъ,150552e953028cf1,150529e934b6e631
47,456738,26,246,С©МъБъ,1505361a6b9224b1,1505231a163a8571
48,308675,26,2573,С©МъБъ,150510dbfe249261,150584dbe1d14171
49,58929,26,190,С©МъБъ,150570ff0d7728c1,150579ff01ece921
50,171122,26,2573,С©МъБъ,15052541e9d36031,15054541cd68e9c1
51,462232,26,2571,С©МъБъ,15057255dcf09211,15056555c429a071
52,449702,26,2571,С©МъБъ,150549a1127b3591,150557a10ac89721
53,451721,26,189,С©МъБъ,1505700e4e0e34c1,1505620e47f11371
54,155725,26,2573,С©МъБъ,150541e5544e3761,150583e54e1fcf11
55,459095,26,2573,С©МъБъ,1505835004a0ca81,1505374fb4a23c41
56,458358,26,2573,С©МъБъ,150527742a05d281,15054374236fcb21
57,320383,26,190,С©МъБъ,150543cc7427f791,150522cc9e7fc1d1
58,303349,26,335,С©МъБъ,150511c52dc74121,150586c52bac0701
59,459047,26,2571,С©МъБъ,150556718a065db1,15052971509e36a1
60,440670,26,2571,С©МъБъ,1505893340410e61,150564331b0eed71
