,car_id,pp_brand_id,pp_genre_id,pp_brand_name,left_behind,left_front
0,415810,16,104,别克,15039166c3149311,1503165c01444b61
1,420515,16,101,别克,,
2,414811,16,1335,别克,,
3,407782,16,101,别克,1504498801a02841,15043098497769f1
4,425980,16,106,别克,150483a66f6f68a1,150472a602efa731
5,426433,16,106,别克,150413ac20d93c21,150459a8a15bbd41
6,403705,16,103,别克,,
7,407167,16,106,别克,150448ba7f80b431,150480bb724a0ab1
8,420442,16,101,别克,150482c49243be11,150477c4620e3ca1
9,425933,16,103,别克,150440caadd21fa1,150473caedc4e291
10,412941,16,1335,别克,150458e78dd05481,150428e7e7d8ae91
11,425305,16,101,别克,150432ff87a57c11,150413ff521800e1
12,406857,16,103,别克,,
13,421174,16,106,别克,15049745752bcf11,150467449fb49621
14,419856,16,103,别克,15049488ac9c1e01,150473886a6786e1
15,431067,16,106,别克,,
16,423736,16,107,别克,150411b38b13c921,150447b34c1d0a81
17,432523,16,103,别克,150424c3f913e911,150451c3d68085a1
18,366313,16,106,别克,150463b59631a5d1,150444b54e46e891
19,428589,16,1335,别克,150422cde142dcc1,150444cd9304d511
20,245883,16,106,别克,150447e7c7b809f1,150462e727822f21
21,414633,16,103,别克,150497f78adc0001,150410f7528d7af1
22,410596,16,106,别克,1508357018e3b8e1,15089970084b4021
23,431724,16,103,别克,150416fdfd2cf711,150415fda2dc9ee1
24,423327,16,2403,别克,150427de22c40221,150434dd4d64c661
25,423483,16,106,别克,150444f03deaf461,
26,426529,16,1335,别克,,
27,419399,16,101,别克,,
28,424341,16,103,别克,1504153a0899dfa1,15046139da299da1
29,238291,16,108,别克,150479397a2dfad1,1504593954888e71
30,424303,16,104,别克,1504424f35501d31,1504875029e04971
31,428867,16,103,别克,15044660777d3e91,1504516058ed1f11
32,224207,16,106,别克,150414853e753241,
33,431060,16,103,别克,150466c51a21c421,150418c49e1cd3f1
34,424410,16,106,别克,1504890b993a5741,1504420b42dd9a71
35,229342,16,1335,别克,1504271e262f2aa1,1504411dcc48a2d1
36,436617,16,106,别克,150492315305b841,150497310ee78311
37,299045,16,106,别克,150453fa619c1051,150419fa3c4bc9a1
38,226380,16,104,别克,15048714d7aa3ce1,150477152d34b411
39,429577,16,103,别克,15048721ebae7b51,15047721c830eee1
40,430392,16,104,别克,1504971fe283c8e1,15042120126ce5f1
41,436211,16,103,别克,15041454a58a79f1,150499545bae4bb1
42,431185,16,101,别克,150456494eca5ca1,15043748a5e0ddb1
43,437593,16,101,别克,15041973f48312c1,150443742c18db01
44,417876,16,103,别克,15047797a65028e1,150497974545b391
45,432157,16,103,别克,1504349e02cc08d1,1504729dd569e2a1
46,401226,16,2404,别克,150423abffe016c1,150414abbadadb21
47,429546,16,2404,别克,150489af604cfb61,150439af2c773101
48,421648,16,103,别克,150447a20e7441b1,150430a23bac1511
49,439321,16,103,别克,,
50,439845,16,106,别克,150433ff1261fc81,150420ff91877b51
51,436154,16,103,别克,15041906d9b77dc1,15046905af7c1dd1
52,434593,16,104,别克,150477096c0c6281,150452094fb6fd11
53,15578,16,106,别克,1505693dcc9c3961,1505383dc819a2f1
54,425258,16,106,别克,,
55,129503,16,106,别克,150450d69985d6b1,150460d65e6b6981
56,425579,16,103,别克,150450f261cd6f31,150475f21b4ae1d1
57,373409,16,106,别克,150472028f0b1ff1,150450025dca9511
58,367402,16,101,别克,1504270206e58121,1504360264e78fc1
59,435751,16,103,别克,1504592669784fe1,150431261ea224e1
60,408935,16,107,别克,150477341fd1abc1,15044533e7d238b1
61,438956,16,106,别克,1504776757bbab21,15043667000456f1
62,401240,16,103,别克,1504973d0221d781,1504993cacdb11b1
63,352625,16,2404,别克,15047645bf51af01,150417459bb3b4a1
64,430651,16,104,别克,1504754f2c503161,1504964effeafe21
65,408938,16,103,别克,1504426978dfe1c1,15041969335a26b1
66,262890,16,103,别克,1504186f3f972db1,1504346f95493981
67,416107,16,103,别克,1504457071dafe71,150488709250fc21
68,429967,16,104,别克,1504307900944461,150469794f4ccd51
69,432418,16,103,别克,15041095b15b4b31,150415955d7bc8b1
70,321567,16,101,别克,15044392b0376381,15043793b95c9cc1
71,369205,16,106,别克,15048194027e59a1,150489937439a9c1
72,440752,16,106,别克,,
73,324469,16,2404,别克,150436a068646551,150440a0205f9581
74,433676,16,101,别克,150421afcfa8b921,
75,358749,16,103,别克,150445b899125e41,150456b9656653b1
76,410037,16,106,别克,150454bcf897e8d1,150447bf0e672e01
77,438558,16,106,别克,1504279c7f302881,1504599c36eda761
78,435074,16,101,别克,1504869d13e16841,1504169cd760e511
79,439844,16,106,别克,,150445a311b8d2a1
80,426054,16,2404,别克,150499c0540a1e91,150465bfd4625801
81,435668,16,107,别克,15041203fd0224b1,15046903ec594af1
82,426556,16,103,别克,1504951221c82b41,15049111d3abbeb1
83,337192,16,107,别克,1504651d46790b81,1504131d7e3052c1
84,257504,16,103,别克,150496280e49afd1,15049927d38e8531
85,174904,16,1335,别克,15048755d1ad3091,15047747e8203f51
86,437594,16,1335,别克,15045863c6009c81,15047163a2b42c21
87,103735,16,106,别克,,
88,416873,16,103,别克,150483438b426b71,150422436ad5c691
89,423919,16,103,别克,15048648c465de51,150425489520fa21
90,441025,16,103,别克,1504325fbbc14181,1504965feee9a521
91,424773,16,101,别克,15049058126a06c1,150480579acf2791
92,428246,16,103,别克,1504715b285c8d41,1504725b9a94b581
93,440139,16,103,别克,150478990617e7f1,1504779990bbf621
94,437319,16,107,别克,150456936a2701d1,150481931da3dd91
95,415154,16,106,别克,15042097580b5a51,150481972dc16bf1
96,439147,16,104,别克,150457b3afc43991,150497b42a525601
97,387626,16,2404,别克,150489b4a84a6351,150447b476b89bd1
98,410863,16,103,别克,1504418fd93613e1,1504218fa46c5891
99,433010,16,101,别克,1504359de3234331,1504349da4b3ef81
100,364897,16,2404,别克,150482b8f5151001,150434b8a16f7a01
101,290552,16,106,别克,150423d666d17381,150448d638556981
102,429227,16,106,别克,150468d9eee6a9d1,150428d9de6823a1
103,411498,16,1335,别克,150448ddf904a441,150427ddd31f7571
104,165860,16,107,别克,150428f08399e221,150461f0787f80a1
105,166426,16,101,别克,150468f0a23cf521,150472f0943feab1
106,440746,16,101,别克,150450f7b8db21f1,150448f7ec904651
107,407173,16,103,别克,1504660b07ee6171,1504290b3a12da81
108,439730,16,106,别克,150548e9d78f7a31,150575e9c90e5d61
109,429982,16,106,别克,150528e9db834121,150561e9ceb5a8a1
110,415290,16,106,别克,150590fcd2235111,150573fcc3afae81
111,441633,16,101,别克,150585005adf7941,150535004de16611
112,339387,16,104,别克,15059409e0ccfd31,1505100985b7a1f1
113,440304,16,103,别克,15057157e85df681,15053557a5cca4c1
114,425152,16,106,别克,,
115,421164,16,104,别克,15056427f1b90ea1,15056627c9201a91
116,415371,16,106,别克,150558d4b4141ca1,150544d48d22fa31
117,52106,16,101,别克,150543d4dc8e5b41,150552d4bf1f1cd1
118,321358,16,101,别克,150535f83d125f21,150549f7e578bb51
119,446056,16,103,别克,1505241e40e9b0f1,1505751d940556f1
120,35953,16,106,别克,1505113b0b275061,1505743afb37a791
121,439234,16,103,别克,1505585d44d521f1,1505405d35c25ac1
122,230403,16,104,别克,1505296c2161f2c1,1505696be9d4ebf1
123,404350,16,101,别克,1505159501885291,150531943bc3c1d1
124,373030,16,103,别克,150554b5b94db7b1,150596b5b7304861
125,441028,16,101,别克,1505286a77e001a1,15058069e76353b1
126,442550,16,104,别克,150574b0da00b171,150532b05c4bef61
127,366269,16,106,别克,150554bdc4004811,150581bdab7a2e11
128,411566,16,101,别克,150543ca9d48f1d1,150598ca963467f1
129,431822,16,104,别克,150564e2a29c8841,150569e2753cae91
130,447541,16,106,别克,150576dddc8093a1,150526dd3dc4ebf1
131,188891,16,1335,别克,15055343e76e5071,1505143b46d4d171
132,439716,16,106,别克,15053328f1e6d861,1505252af77fe401
133,395609,16,106,别克,1505223e00d7ac61,1505243df8b6e6d1
134,443420,16,1335,别克,150536518650e121,1505665165adc841
135,406292,16,103,别克,1505126191eab441,150540615e23a4a1
136,406127,16,107,别克,150561643e1e5031,150551642e503ff1
137,427853,16,101,别克,1505307c22bec531,1505507bde6d9601
138,183567,16,103,别克,150594a1f6e0be71,150582a1ec71f1e1
139,426665,16,104,别克,15053557edb6e731,15053557109dc3d1
140,437024,16,106,别克,1505736e9d7acce1,1505796e85e3da31
141,435383,16,1335,别克,150542815895be61,15056281525645c1
142,427918,16,106,别克,150584b73db81c01,150571b6fb981ac1
143,449017,16,106,别克,150537d289879321,150563d368bf49a1
144,225306,16,1335,别克,150539f2c97fe9f1,150511f2bec313e1
145,441845,16,106,别克,,
146,419014,16,105,别克,15052849002cfd41,15051148f1c56b31
147,426041,16,101,别克,150615a357a51641,150665a33646d691
148,425144,16,104,别克,15057853137dca01,15053552f14a16d1
149,448480,16,103,别克,150571675e8135e1,150523681300b841
150,452369,16,103,别克,150577a647172831,150550a62b6d9cc1
151,416131,16,103,别克,1505127ece09e211,1505457da5d7b061
152,454681,16,106,别克,15057584839b9441,150552847c7a6cd1
153,437877,16,107,别克,150592de8bb9d331,150594de84dd77d1
154,454685,16,103,别克,150516beacb6cd81,150561be60713b91
155,455446,16,101,别克,150546d60e4ea0a1,150595d5efb8f261
156,455456,16,101,别克,150595d7a7b38401,150515d79a7e73b1
157,29120,16,106,别克,150545ffe5056391,150566ffc85116d1
158,446895,16,103,别克,150565007b24dd91,150552006b12b411
159,404846,16,104,别克,1505961c718cd321,1505201c4bcd2971
160,449805,16,101,别克,1505434b629eae61,1505564b52497351
161,451293,16,106,别克,150547519f2cd611,150518517b94fe71
162,400564,16,101,别克,1505536358a84ca1,150512637cc77531
163,341320,16,106,别克,1505146aada92bf1,1505416a59d2f8a1
164,18116,16,106,别克,,
165,444343,16,101,别克,1505549bb42a7811,1505609b7806a231
166,443346,16,103,别克,1505165903607341,15056551b07db281
167,454219,16,2403,别克,15059753dfd3f641,15054153d8e1f221
168,50605,16,103,别克,15056193afc51701,150527946ea44ee1
169,414878,16,106,别克,150595966e0ec6d1,15054796606a9571
170,451999,16,103,别克,15057597b1a77f61,150584977d1116d1
171,449987,16,103,别克,1505479c29604be1,1505339c1e34f941
172,448506,16,106,别克,150522a02bc13361,150550a10cc03fb1
173,457904,16,101,别克,150597b3484a46d1,150535b32a6f2821
174,457930,16,101,别克,150538c53dbcd791,150514c50d25c701
175,441403,16,103,别克,150550cc17a7f701,150564cb1f2d12e1
176,391697,16,103,别克,150525e708b803e1,150532e69ea0a931
177,376312,16,103,别克,150536e2951067c1,150534e272ec9f31
178,455045,16,1335,别克,15055904d5d19db1,1505200502e892d1
179,439396,16,1335,别克,150550ff10c81dc1,150580fee0e12771
180,56476,16,101,别克,150562022aa821a1,15057401c1a36eb1
181,449903,16,103,别克,15055012d77075f1,150591122aedc781
182,445620,16,103,别克,15053017936cf771,150557178b2bfc71
